codigo_ocorrencia,ocorrencia_pais,ocorrencia_cidade,ocorrencia_uf,ocorrencia_classificacao,ocorrencia_longitude,ocorrencia_latitude,ocorrencia_tipo_categoria
43806,BRASIL,SÃO JOSÉ DOS PINHAIS,PR,INCIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DO MOTOR | COM HÉLICE
43802,BRASIL,LONDRINA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
43794,BRASIL,CAMPO LARGO,PR,ACIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DO MOTOR | COM ROTOR
43793,BRASIL,GUARULHOS,SP,INCIDENTE,,,OUTROS
43790,BRASIL,BELÉM,PA,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
43779,BRASIL,CAMPINAS,SP,INCIDENTE,,,OUTROS | SOPRO DE REATOR
43778,BRASIL,CAMPO GRANDE,MS,ACIDENTE,-543155555556,-205016666667,FOGO/FUMAÇA (SEM IMPACTO) | FUMAÇA NA CABINE
43776,BRASIL,ALTO GARÇAS,MT,ACIDENTE,-538461111111,-16855,PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO
43775,BRASIL,LONDRINA,PR,ACIDENTE,\t-51.23194444\t,\t-23.39333333\t,COLISÃO NO SOLO | COLISÃO COM AERONAVE NO SOLO
43774,BRASIL,MIRACATU,SP,ACIDENTE,***,***,OUTROS
43767,BRASIL,BELO HORIZONTE,MG,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
43764,BRASIL,LONDRINA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
43754,BRASIL,BELÉM,PA,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43752,BRASIL,SÃO JOSÉ DO RIO PRETO,SP,ACIDENTE,-493925,-208825,PERDA DE CONTROLE NO SOLO
43742,BRASIL,NOVA FRIBURGO,RJ,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
43738,BRASIL,ITIRAPINA,SP,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
43735,BRASIL,RIBEIRÃO PRETO,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43733,BRASIL,GUARULHOS,SP,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
43732,BRASIL,PAUINI,AM,INCIDENTE GRAVE,-670283333333,-77225,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
43731,BRASIL,PORTO ALEGRE,RS,ACIDENTE,\t-51.22555556\t,\t-30.14527778\t,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43730,BRASIL,VITÓRIA,ES,INCIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43729,BRASIL,XINGUARA,PA,ACIDENTE,***,***,OUTROS
43727,BRASIL,PIACATU,SP,ACIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
43726,BRASIL,ALEGRETE,RS,ACIDENTE,\t-55.37111111\t,\t-29.6125\t,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR NO SOLO
43725,BRASIL,FORMOSA,GO,ACIDENTE,-473452777778,-155561111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
43724,BRASIL,COSMÓPOLIS,SP,ACIDENTE,-470827777778,-227097222222,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43722,BRASIL,CAJOBI,SP,ACIDENTE,***,***,PERDA DE CONTROLE NO SOLO
43721,BRASIL,CRATEÚS,CE,ACIDENTE,-407041666667,-52111111111,PERDA DE CONTROLE NO SOLO
43719,BRASIL,ARACAJU,SE,ACIDENTE,-370830555556,-109033333333,OUTROS | VAZAMENTO DE OUTROS FLUIDOS
43715,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE NO SOLO
43711,BRASIL,RIO BRANCO,AC,INCIDENTE,,,OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
43707,BRASIL,CAMPINAS,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
43706,BRASIL,ENVIRA,AM,ACIDENTE,-697533333333,-69955555556,COLISÃO COM AVE
43705,BRASIL,SENADOR CANEDO,GO,ACIDENTE,-49121944,-16684444,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43704,BRASIL,MOSTARDAS,RS,ACIDENTE,\t-50.67027778\t,\t-30.53805556\t,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
43703,BRASIL,CAMPO VERDE,MT,ACIDENTE,-55155,-153102777778,INDETERMINADO
43702,BRASIL,RIO BRANCO,AC,ACIDENTE,-679177777778,-98802777778,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
43700,BRASIL,GOIÂNIA,GO,INCIDENTE,,,OUTROS | COM TRANSPORTE DE CARGA
43699,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
43697,BRASIL,ITANHAÉM,SP,INCIDENTE,,,OUTROS
43692,BRASIL,SALVADOR,BA,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
43685,BRASIL,BRASÍLIA,DF,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA
43684,BRASIL,CAMPO GRANDE,MS,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
43680,BRASIL,CURITIBA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
43678,BRASIL,MANAUS,AM,INCIDENTE,,,OUTROS | PROBLEMAS FISIOLÓGICOS
43671,BRASIL,CAMPO GRANDE,MS,INCIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43668,BRASIL,ELDORADO DO SUL,RS,INCIDENTE GRAVE,\t-56.44361111\t,\t-30.05027778\t,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
43667,BRASIL,ARACAJU,SE,INCIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
43658,BRASIL,CORUPÁ,SC,ACIDENTE,\t-49.2775\t,\t-26.43055556\t,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
43657,BRASIL,DOM PEDRITO,RS,ACIDENTE,\t-54.94722222\t,\t-31.19472222\t,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43656,BRASIL,MARICÁ,RJ,ACIDENTE,-491219444444,-166844444444,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43655,BRASIL,MACAÉ,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43653,BRASIL,VITÓRIA,ES,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
43652,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,PERDA DE CONTROLE EM VOO
43649,BRASIL,NÃO IDENTIFICADA,PE,INCIDENTE,***,***,OUTROS
43648,BRASIL,TELÊMACO BORBA,PR,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
43643,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,EXCURSÃO DE PISTA
43642,BRASIL,BAURU,SP,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
43639,BRASIL,SÃO PAULO,SP,INCIDENTE,,,EXCURSÃO DE PISTA
43637,BRASIL,SÃO JOSÉ DOS PINHAIS,PR,INCIDENTE,,,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO
43634,BRASIL,MARÍLIA,SP,INCIDENTE,,,EXCURSÃO DE PISTA
43633,BRASIL,RIBEIRÃO PRETO,SP,INCIDENTE GRAVE,***,***,PERDA DE CONTROLE NO SOLO
43631,BRASIL,CONFINS,MG,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
43630,BRASIL,COLINA,SP,INCIDENTE,,,EXCURSÃO DE PISTA | POUSO LONGO
43629,BRASIL,MOGI DAS CRUZES,SP,ACIDENTE,***,***,PERDA DE CONTROLE EM VOO
43628,BRASIL,CAIRU,BA,ACIDENTE,-389388888889,-135644444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
43620,BRASIL,BELÉM,PA,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
43619,BRASIL,JOÃO PESSOA,PB,INCIDENTE,,,CONTATO ANORMAL COM A PISTA | POUSO SEM TREM
43610,BRASIL,MACAÉ,RJ,INCIDENTE,***,***,PERDA DE CONTROLE EM VOO
43603,BRASIL,SÃO PAULO,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43589,BRASIL,FLORIANÓPOLIS,SC,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
43581,BRASIL,MONTES CLAROS,MG,INCIDENTE,,,PERDA DE CONTROLE EM VOO
43578,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43572,BRASIL,FLORIANÓPOLIS,SC,INCIDENTE,,,EXCURSÃO DE PISTA
43555,BRASIL,BELO HORIZONTE,MG,INCIDENTE,***,***,PERDA DE CONTROLE NO SOLO
43551,BRASIL,RECIFE,PE,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
43548,BRASIL,SÃO PAULO,SP,INCIDENTE,,,EXCURSÃO DE PISTA | POUSO LONGO
43547,BRASIL,PORTO SEGURO,BA,INCIDENTE,,,OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
43538,BRASIL,CAMPINAS,SP,INCIDENTE,,,OUTROS
43534,BRASIL,PARNAMIRIM,RN,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
43531,BRASIL,MACAPÁ,AP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
43527,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
43524,BRASIL,BOM JESUS DO AMPARO,MG,ACIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
43503,BRASIL,JOAÇABA,SC,ACIDENTE,***,***,COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO
43480,BRASIL,PRIMAVERA,PE,ACIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43474,BRASIL,BELO HORIZONTE,MG,INCIDENTE GRAVE,-439891666667,-199091666667,COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO
43473,BRASIL,ITAITUBA,PA,INCIDENTE GRAVE,-5563194,-622694,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
43472,BRASIL,PICOS,PI,ACIDENTE,-415194444444,-70652777778,COLISÃO COM AVE
43471,BRASIL,SÃO PAULO,SP,ACIDENTE,-466319444444,-235297222222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
43470,BRASIL,SALVADOR,BA,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
43467,BRASIL,GUARULHOS,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
43466,BRASIL,ALAGOINHAS,BA,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
43465,BRASIL,ARARAQUARA,SP,INCIDENTE,,,OUTROS
43464,BRASIL,SINOP,MT,INCIDENTE,***,***,OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
43463,BRASIL,GOIÂNIA,GO,INCIDENTE GRAVE,--49.0324242,-1689724742,OUTROS | VAZAMENTO DE OUTROS FLUIDOS
43462,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE GRAVE,***,***,OUTROS | SOPRO DE REATOR
43461,BRASIL,BRASÍLIA,DF,INCIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
43459,BRASIL,SÃO PAULO,SP,INCIDENTE GRAVE,-466344444444,-235075,COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO
43458,BRASIL,ÁGUA BRANCA,AL,INCIDENTE GRAVE,-378769444444,-93019444444,OUTROS | VAZAMENTO DE OUTROS FLUIDOS
43457,BRASIL,SOROCABA,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
43455,BRASIL,BOM JESUS DO GALHO,MG,ACIDENTE,-422408333333,-198330555556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
43454,BRASIL,LONDRINA,PR,ACIDENTE,\t-51.17111111\t,\t-23.23333333\t,COLISÃO COM AVE
43452,BRASIL,OLÍMPIA,SP,ACIDENTE,***,***,COLISÃO COM AVE
43451,BRASIL,ARARAQUARA,SP,ACIDENTE,-481402777778,-218044444444,PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO
43450,BRASIL,SÃO PAULO,SP,ACIDENTE,-466344444444,-235075,COLISÃO COM AVE
43449,BRASIL,CAMPO LARGO,PR,ACIDENTE,\t-49.53\t,\t-25.43222222\t,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ALARME FALSO DE FOGO OU DE SUPERAQUECIMENTO
43447,BRASIL,VÁRZEA GRANDE,MT,INCIDENTE,,,OUTROS | POUSO EM LOCAL NÃO PREVISTO
43446,BRASIL,URUGUAIANA,RS,ACIDENTE,\t-56.68722222\t,\t-29.92027778\t,PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO
43439,BRASIL,MARINGÁ,PR,INCIDENTE,,,COLISÃO COM AVE
43414,BRASIL,MANAUS,AM,INCIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA
43407,BRASIL,CONFINS,MG,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
43406,BRASIL,SÃO JOSÉ DOS PINHAIS,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA
43405,BRASIL,SÃO PAULO,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43404,BRASIL,BRAGANÇA PAULISTA,SP,ACIDENTE,-465375,-229791666667,OUTROS
43403,BRASIL,ARAÇATUBA,SP,ACIDENTE,***,***,OUTROS | F.O.D.
43393,BRASIL,ORIXIMINÁ,PA,ACIDENTE,-564394444444,-13333333333,OUTROS | POUSO EM LOCAL NÃO PREVISTO
43392,BRASIL,SÃO FÉLIX DO XINGU,PA,ACIDENTE,-5196222,-663806,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43390,BRASIL,PRADO,BA,ACIDENTE,-39.23,-171194444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
43389,BRASIL,ANDARAÍ,BA,ACIDENTE,-413247222222,-127980555556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
43385,BRASIL,JOINVILLE,SC,INCIDENTE,,,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO
43384,BRASIL,LAGES,SC,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
43383,BRASIL,BELO HORIZONTE,MG,INCIDENTE,***,***,EXCURSÃO DE PISTA
43374,BRASIL,UBERLÂNDIA,MG,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
43365,BRASIL,VITÓRIA,ES,INCIDENTE,,,PERDA DE CONTROLE EM VOO
43361,BRASIL,PASSO FUNDO,RS,ACIDENTE,\t-52.32861111\t,\t-28.24527778\t,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43350,BRASIL,BELÉM,PA,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM COMANDOS DE VOO
43348,BRASIL,SÃO JOSÉ DOS PINHAIS,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
43335,BRASIL,SÃO PAULO,SP,INCIDENTE,,,FOGO/FUMAÇA (SEM IMPACTO) | FUMAÇA NA CABINE
43333,BRASIL,SÃO JOSÉ DO RIO PRETO,SP,INCIDENTE,,,PERDA DE CONTROLE EM VOO
43329,BRASIL,IMPERATRIZ,MA,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43325,BRASIL,MANAUS,AM,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
43321,BRASIL,ITAPORÃ,MS,ACIDENTE,-548216666667,-220011111111,EXCURSÃO DE PISTA | POUSO LONGO
43318,BRASIL,GUARULHOS,SP,INCIDENTE,,,COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO
43294,BRASIL,GOIÂNIA,GO,ACIDENTE,-493716666667,-166280555556,COLISÃO COM AVE
43290,BRASIL,MACAÉ,RJ,INCIDENTE,,,PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO
43289,BRASIL,SÃO LUÍS,MA,INCIDENTE,,,INDETERMINADO
43288,BRASIL,VIAMÃO,RS,INCIDENTE,,,PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO
43283,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43282,BRASIL,CAMPO GRANDE,MS,INCIDENTE GRAVE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
43268,BRASIL,SORRISO,MT,ACIDENTE,***,***,PERDA DE CONTROLE NO SOLO
43266,BRASIL,TAPURAH,MT,ACIDENTE,-566605555556,-12945,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
43264,BRASIL,BROTAS,SP,INCIDENTE GRAVE,***,***,EXCURSÃO DE PISTA
43263,BRASIL,ARAPONGAS,PR,INCIDENTE,,,PERDA DE CONTROLE EM VOO
43262,BRASIL,IVATÉ,PR,ACIDENTE,\t-53.46306\t,\t-23.36667\t,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43261,BRASIL,SÃO PAULO,SP,INCIDENTE,,,CORTANTE DE VENTO / TEMPESTADE
43260,BRASIL,CALDAS NOVAS,GO,INCIDENTE,,,PERDA DE CONTROLE EM VOO
43259,BRASIL,MANAUS,AM,INCIDENTE,,,OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
43258,BRASIL,FORMOSA,GO,INCIDENTE,***,***,PERDA DE CONTROLE NO SOLO
43257,BRASIL,CAMPINAS,SP,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
43256,BRASIL,RECIFE,PE,ACIDENTE,-349447222222,-81144444444,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
43253,BRASIL,GUARULHOS,SP,INCIDENTE GRAVE,***,***,CONTATO ANORMAL COM A PISTA | POUSO SEM TREM
43171,BRASIL,DIAMANTINA,MG,INCIDENTE,-436502777778,-182322222222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
43158,BRASIL,RIBEIRÃO PRETO,SP,INCIDENTE,,,EXCURSÃO DE PISTA
43157,BRASIL,SALVADOR,BA,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
43156,BRASIL,LONDRINA,PR,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
43155,BRASIL,LONDRINA,PR,INCIDENTE,,,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO
43153,BRASIL,MACAÉ,RJ,ACIDENTE,-41.88,-22400833,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM COMANDOS DE VOO
43132,BRASIL,MACAÉ,RJ,INCIDENTE,,,PERDA DE CONTROLE EM VOO
43095,BRASIL,DIVINÓPOLIS,MG,ACIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
43094,BRASIL,AMERICANA,SP,INCIDENTE,,,PERDA DE CONTROLE EM VOO
43093,BRASIL,LONDRINA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43091,BRASIL,JOINVILLE,SC,ACIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43090,BRASIL,UBERABA,MG,INCIDENTE,,,EXCURSÃO DE PISTA | POUSO LONGO
43089,BRASIL,COROMANDEL,MG,ACIDENTE,-468927777778,-186225,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
43086,BRASIL,BAYEUX,PB,INCIDENTE,,,OUTROS | POUSO EM LOCAL NÃO PREVISTO
43085,BRASIL,UBERLÂNDIA,MG,INCIDENTE,,,COMBUSTÍVEL | PANE SECA
43083,BRASIL,BELO HORIZONTE,MG,INCIDENTE,,,PERDA DE CONTROLE EM VOO
43082,BRASIL,MACAÉ,RJ,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
43070,BRASIL,LUÍS EDUARDO MAGALHÃES,BA,ACIDENTE,-4577750,-1210833,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43067,BRASIL,BAURU,SP,INCIDENTE,,,EXCURSÃO DE PISTA
43065,BRASIL,BELO HORIZONTE,MG,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
43064,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43063,BRASIL,ALTO ALEGRE,RR,ACIDENTE,-636416666667,2.8375,PERDA DE CONTROLE NO SOLO
43062,BRASIL,NOVO GAMA,GO,ACIDENTE,-480652777778,-160802777778,OUTROS | DESORIENTAÇÃO ESPACIAL
43061,BRASIL,BRASÍLIA,DF,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43044,BRASIL,BLUMENAU,SC,ACIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA
43043,BRASIL,CAMBÉ,PR,ACIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DO MOTOR | COM ROTOR
43042,BRASIL,CARAZINHO,RS,INCIDENTE GRAVE,\t-52.81556\t,\t-28.32139\t,CONTATO ANORMAL COM A PISTA | POUSO SEM TREM
43035,BRASIL,NAVEGANTES,SC,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43033,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43030,BRASIL,GUARULHOS,SP,INCIDENTE,,,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO
43027,BRASIL,PORTO ALEGRE,RS,INCIDENTE GRAVE,\t-51.17111\t,\t-29.99389\t,PERDA DE CONTROLE NO SOLO
43026,BRASIL,FLORIANÓPOLIS,SC,INCIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
43023,BRASIL,ÓBIDOS,PA,INCIDENTE GRAVE,-5534833,-212361,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43022,BRASIL,BEBEDOURO,SP,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
43021,BRASIL,SÃO BORJA,RS,ACIDENTE,\t-55.81444444\t,\t-28.7775\t,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE EM VOO
43019,BRASIL,RONDONÓPOLIS,MT,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
43015,BRASIL,RONDONÓPOLIS,MT,INCIDENTE,,,PERDA DE CONTROLE EM VOO
43008,BRASIL,GUARULHOS,SP,INCIDENTE,-464730555556,-234355555556,PERDA DE CONTROLE EM VOO
43007,BRASIL,CONFINS,MG,INCIDENTE,***,***,PERDA DE CONTROLE NO SOLO
43005,BRASIL,VÁRZEA GRANDE,MT,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA
43003,BRASIL,JARDIM,MS,ACIDENTE,***,***,OUTROS
43002,BRASIL,VITÓRIA,ES,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
42999,BRASIL,SÃO LUÍS,MA,INCIDENTE GRAVE,-4423611,-258694,FOGO/FUMAÇA (SEM IMPACTO) | FOGO EM VOO
42997,BRASIL,BELÉM,PA,ACIDENTE,-484608333333,-14144444444,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
42994,BRASIL,CUIABÁ,MT,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
42991,BRASIL,CUIABÁ,MT,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
42990,BRASIL,GUARULHOS,SP,INCIDENTE,,,EXCURSÃO DE PISTA
42989,BRASIL,TERESINA,PI,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
42988,BRASIL,SÃO PAULO,SP,INCIDENTE,,,PERDA DE CONTROLE EM VOO
42987,BRASIL,PALMAS,TO,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
42986,BRASIL,PALMAS,TO,INCIDENTE,***,***,OPERAÇÃO A BAIXA ALTITUDE
